batch1/serial1.log:GASCAL,26,1613.333,1606.887,1979.194,2389.377,  0.000,2460.293
batch1/serial1.log:GASCAL,26,1612.528,1604.469,1967.106,2411.135,  0.000,2391.795
batch1/serial1.log:GASCAL,26,1592.381,1587.546,1945.348,2382.930,  0.000,2322.491
batch1/serial1.log:GASCAL,26,1584.322,1577.876,1931.648,2406.301,  0.000,2261.245
batch1/serial1.log:GASCAL,26,1573.040,1568.205,1914.725,2411.135,  0.000,2203.223
batch1/serial1.log:GASCAL,26,1568.205,1573.040,1900.220,2411.135,  0.000,2154.066
batch1/serial1.log:GASCAL,26,1545.641,1544.029,1885.714,2409.524,  0.000,2108.132
batch1/serial1.log:GASCAL,26,1561.758,1553.700,1879.267,2405.495,  0.000,2071.062
batch1/serial1.log:GASCAL,26,1546.447,1545.641,1863.150,2400.659,  0.000,2029.158
batch1/serial1.log:GASCAL,26,1541.612,1553.700,1848.645,2399.854,  0.000,1988.865
batch1/serial1.log:GASCAL,26,1544.029,1536.777,1834.945,2388.572,  0.000,1958.242
batch1/serial1.log:GASCAL,26,1557.729,1535.165,1821.245,2383.736,  0.000,1922.784
batch1/serial1.log:GASCAL,26,1537.583,1550.476,1805.934,2386.154,  0.000,1895.385
batch1/serial1.log:GASCAL,26,1532.747,1531.942,1793.846,2403.077,  0.000,1869.597
batch1/serial1.log:GASCAL,26,1527.912,1541.612,1781.758,2407.106,  0.000,1844.615
batch1/serial1.log:GASCAL,26,1527.912,1524.689,1771.282,2399.854,  0.000,1811.575
batch1/serial1.log:GASCAL,26,1521.465,1531.136,1762.418,2390.183,  0.000,1795.458
batch1/serial1.log:GASCAL,26,1523.077,1519.048,1743.883,2402.271,  0.000,1771.282
batch1/serial1.log:GASCAL,26,1509.377,1517.436,1730.989,2401.465,  0.000,1740.659
batch1/serial1.log:GASCAL,26,1524.689,1506.960,1722.125,2390.989,  0.000,1723.736
batch1/serial1.log:GASCAL,26,1503.736,1523.883,1708.425,2385.348,  0.000,1706.813
batch1/serial1.log:GASCAL,26,1514.213,1499.707,1703.590,2397.436,  0.000,1677.802
batch1/serial1.log:GASCAL,26,1497.289,1513.407,1690.696,2405.495,  0.000,1664.103
batch1/serial1.log:GASCAL,26,1486.813,1479.561,1671.355,2380.513,  0.000,1647.180
