"altitude";"co_a";"co_w";"pt";"gps_fix";"heading";"humidity";"latitude";"lonet_bat";"longitude";"no2_a";"no2_w";"pm1";"pm10";"pm2_5";"w_pm1";"w_pm10";"w_pm2_5";"sample_flow_rate";"sampling_period";"speed";"temp";"date";"retries";"last_organicity_sync";"timestamp";"id";"m_co";"m_no2"
-0.4;264.3;224;0;1;1.8;11.3;51.423748;0;-0.36706;311.1;258.7;22.326;26.982;26.912;2;3;3;1.088;56.898;0.9;37.8;20170209095551;0;"";"2017-02-09 09:56:03.921879+00";11;;
0;267.5;172.5;0;0;0;24.4;0;0;0;309.5;278;1.371;1.455;1.455;7;11;10;0.566;54.815;0;18.4;19800106001647;0;"";"2017-02-09 09:55:53.14647+00";11;;
-0.4;253;190.2;0;1;1.8;10.8;51.423759;0;-0.36706;282.9;255.5;7.785;9.647;9.584;3;4;4;1.013;56.914;0.9;39.3;20170209095537;0;"";"2017-02-09 09:55:50.086969+00";11;;
-0.4;304.6;220.8;0;1;1.8;11.4;51.423748;0;-0.36706;310.3;258.7;23.285;28.125;28.062;2;3;3;1.087;56.897;0.9;37.8;20170209095454;0;"";"2017-02-09 09:55:06.776675+00";11;;
0;266.7;168.4;0;0;0;24.4;0;0;0;311.1;274.8;1.497;1.584;1.584;9;13;12;0.566;54.818;0;18.5;19800106001552;0;"";"2017-02-09 09:54:58.318377+00";11;;
-0.4;258.7;195;0;1;1.9;10.8;51.423759;0;-0.36706;279.6;255.5;7.444;9.409;9.361;2;3;3;1;56.914;1;39.4;20170209095440;0;"";"2017-02-09 09:54:52.973711+00";11;;
-0.4;270.8;223.2;0;1;1.8;11.4;51.423752;0;-0.367058;315.1;262.7;20.409;23.901;23.726;2;3;3;1.118;56.897;0.9;37.8;20170209095357;0;"";"2017-02-09 09:54:09.732543+00";11;;
0;266.7;168.4;0;0;0;24.4;0;0;0;317.5;274.8;1.412;1.487;1.487;7;11;10;0.566;54.814;0;18.7;19800106001457;0;"";"2017-02-09 09:54:03.141913+00";11;;
-0.4;257.9;187.8;0;1;1.8;10.8;51.423759;0;-0.367057;274.8;262.7;8.017;10.41;10.213;3;5;5;0.999;58.955;0.9;39.3;20170209095343;0;"";"2017-02-09 09:53:55.874546+00";11;;
-0.4;211.1;227.3;0;1;1.8;11.4;51.423752;0;-0.367058;317.5;259.5;19.302;22.362;22.318;2;3;3;1.132;56.892;0.9;37.8;20170209095300;0;"";"2017-02-09 09:53:12.592049+00";11;;
0;266.7;167.6;0;0;0;24.3;0;0;0;323.2;274.8;0.918;0.976;0.976;8;12;11;0.566;54.819;0;18.8;19800106001402;0;"";"2017-02-09 09:53:08.155314+00";11;;
-0.4;253;189.4;0;1;1.8;10.9;51.423759;0;-0.367057;275.6;263.5;8.291;10.37;10.22;3;4;4;0.985;56.914;0.9;39.3;20170209095244;0;"";"2017-02-09 09:52:56.735059+00";11;;
-0.4;235.3;223.2;0;1;1.8;11.5;51.423752;0;-0.36706;318.3;263.5;19.538;23.193;22.8;3;4;4;1.109;56.893;0.9;37.8;20170209095203;0;"";"2017-02-09 09:52:15.534473+00";11;;
0;268.4;169.2;0;0;0;24.3;0;0;0;325.6;273.2;1.116;1.175;1.175;6;9;8;0.566;54.811;0;18.8;19800106001307;0;"";"2017-02-09 09:52:13.187542+00";11;;
-0.4;257.9;191.8;0;1;1.8;10.8;51.423763;0;-0.367055;278;255.5;7.987;10.124;10.08;3;4;4;1.01;56.912;0.9;39.3;20170209095147;0;"";"2017-02-09 09:51:59.614701+00";11;;
-0.4;214.4;219.2;0;1;1.8;11.4;51.423752;0;-0.367058;315.1;258.7;23.31;27.911;27.841;3;4;4;1.036;56.893;0.9;37.8;20170209095106;0;"";"2017-02-09 09:51:18.452164+00";11;;
0;268.4;166;0;0;0;24.2;0;0;0;332;274.8;0.77;0.819;0.819;6;10;9;0.566;54.811;0;18.7;19800106001212;0;"";"2017-02-09 09:51:18.165419+00";11;;
-0.4;259.5;195.8;0;1;1.8;10.7;51.423763;0;-0.367055;280.4;257.1;8.205;10.867;10.701;3;4;4;0.966;56.911;0.9;39.3;20170209095050;0;"";"2017-02-09 09:51:02.884751+00";11;;
0;264.3;162.8;0;0;0;24.1;0;0;0;333.6;278;1.455;1.537;1.536;7;11;10;0.566;54.813;0;18.6;19800106001117;0;"";"2017-02-09 09:50:23.061114+00";11;;
-0.4;236.9;222.4;0;1;1.8;11.5;51.423752;0;-0.367058;312.7;264.3;21.002;24.757;24.689;2;3;3;1.044;56.899;0.9;37.8;20170209095009;0;"";"2017-02-09 09:50:21.32146+00";11;;
-0.4;252.2;189.4;0;1;1.7;10.7;51.423763;0;-0.367055;271.6;263.5;6.613;8.073;8.035;3;4;4;0.935;56.912;0.9;39.3;20170209094953;0;"";"2017-02-09 09:50:05.352906+00";11;;
0;268.4;159.6;0;0;0;24;0;0;0;343.3;278;1.416;1.501;1.501;7;11;10;0.566;54.822;0;18.8;19800106001022;0;"";"2017-02-09 09:49:28.040864+00";11;;
-0.4;236.1;220.8;0;1;1.8;11.3;51.423756;0;-0.367058;316.7;258.7;21.883;26.59;26.519;3;4;4;1.077;56.898;0.9;37.8;20170209094912;0;"";"2017-02-09 09:49:24.257291+00";11;;
-0.4;253.8;199;0;1;1.7;10.9;51.423763;0;-0.367057;276.4;257.9;7.406;9.002;8.968;3;5;5;0.945;56.913;0.9;39.4;20170209094856;0;"";"2017-02-09 09:49:08.231891+00";11;;
0;266.7;161.2;0;0;0;24;0;0;0;356.2;274.8;1.539;1.627;1.627;6;9;8;0.566;54.807;0;18.7;19800106000927;0;"";"2017-02-09 09:48:33.022857+00";11;;
-0.4;235.3;221.6;0;1;1.7;11.3;51.423756;0;-0.367058;314.3;257.1;19.057;22.992;22.93;2;3;3;1.131;56.898;0.9;37.9;20170209094814;0;"";"2017-02-09 09:48:27.173166+00";11;;
-0.4;258.7;199;0;1;1.7;11;51.423763;0;-0.367058;277.2;257.9;6.687;8.34;8.251;3;5;5;0.965;56.913;0.9;39.3;20170209094758;0;"";"2017-02-09 09:48:11.137097+00";11;;
0;269.2;150.7;0;0;0;23.9;0;0;0;357;274.8;1.41;1.484;1.484;8;12;11;0.566;54.812;0;18.9;19800106000832;0;"";"2017-02-09 09:47:38.026317+00";11;;
-0.4;235.3;223.2;0;1;1.7;11.3;51.423756;0;-0.367058;315.1;260.3;20.975;25.392;25.334;2;3;3;1.106;56.897;0.9;37.8;20170209094717;0;"";"2017-02-09 09:47:30.099932+00";11;;
-0.4;254.7;186.2;0;1;1.7;10.8;51.423763;0;-0.367057;274.8;262.7;7.419;9.864;9.757;3;4;4;1.052;56.911;0.9;39.3;20170209094701;0;"";"2017-02-09 09:47:14.027256+00";11;;
0;270.8;146.7;0;0;0;23.8;0;0;0;369.1;278;1.398;1.485;1.485;9;13;12;0.566;54.811;0;19;19800106000737;0;"";"2017-02-09 09:46:43.012864+00";11;;
-0.4;236.1;221.6;0;1;1.6;11.3;51.423756;0;-0.367058;312.7;264.3;21.311;25.262;25.208;2;3;3;1.076;63.015;0.9;37.8;20170209094620;0;"";"2017-02-09 09:46:33.159042+00";11;;
-0.4;257.9;196.6;0;1;1.6;11;51.423767;0;-0.367057;275.6;257.1;5.301;6.552;6.493;3;4;4;1.144;56.912;0.9;39.2;20170209094604;0;"";"2017-02-09 09:46:16.909278+00";11;;
0;270.8;143.4;0;0;0;23.7;0;0;0;385.2;272.4;1.518;1.61;1.61;9;13;12;0.566;54.81;0;19.2;19800106000642;0;"";"2017-02-09 09:45:48.039148+00";11;;
-0.4;257.9;220.8;0;1;1.7;11.3;51.423756;0;-0.367058;311.9;259.5;22.832;27.701;27.626;2;3;3;1.079;56.898;0.9;37.9;20170209094517;0;"";"2017-02-09 09:45:29.774431+00";11;;
-0.4;253;187.8;0;1;1.6;10.8;51.423767;0;-0.367057;278;262.7;4.56;5.517;5.491;3;5;5;1.168;56.913;0.9;39.3;20170209094507;0;"";"2017-02-09 09:45:19.785736+00";11;;
0;270;143.4;0;0;0;23.6;0;0;0;407;278;1.61;1.706;1.706;9;14;13;0.566;54.808;0;19.3;19800106000547;0;"";"2017-02-09 09:44:52.983372+00";11;;
-0.4;257.1;220.8;0;1;1.8;11.4;51.423756;0;-0.367058;316.7;263.5;22.332;26.243;26.193;2;3;3;1.071;56.901;0.9;37.8;20170209094420;0;"";"2017-02-09 09:44:32.644369+00";11;;
-0.4;253;187.8;0;1;1.6;10.9;51.423767;0;-0.367057;270.8;257.1;4.836;6.999;5.99;3;5;5;1.143;56.916;0.9;39.3;20170209094410;0;"";"2017-02-09 09:44:22.928486+00";11;;
0;270.8;130.5;0;0;0;23.6;0;0;0;427.1;274;1.023;1.084;1.083;7;11;10;0.566;54.802;0;19.5;19800106000452;0;"";"2017-02-09 09:43:57.983544+00";11;;
-0.4;253.8;221.6;0;1;1.7;11.4;51.423756;0;-0.367057;315.9;258.7;19.989;23.805;23.757;2;3;3;1.085;56.904;0.9;37.8;20170209094323;0;"";"2017-02-09 09:43:35.589099+00";11;;
-0.4;253.8;188.6;0;1;1.6;10.8;51.423771;0;-0.367057;274.8;262.7;4.719;5.762;5.73;3;4;4;1.113;56.914;0.9;39.4;20170209094313;0;"";"2017-02-09 09:43:25.546998+00";11;;
0;271.6;120.1;0;0;0;23.5;0;0;0;457.7;278;1.587;1.678;1.678;8;12;11;0.566;54.797;0;19.7;19800106000357;0;"";"2017-02-09 09:43:03.067981+00";11;;
-0.4;256.3;220.8;0;1;1.7;11.4;51.423759;0;-0.367057;314.3;260.3;21.38;26.036;25.929;2;3;3;1.051;56.906;0.9;37.8;20170209094226;0;"";"2017-02-09 09:42:38.591415+00";11;;
-0.4;253;191;0;1;1.7;10.8;51.423771;0;-0.367057;274.8;257.9;5.837;7.376;7.286;3;4;4;1.015;56.913;0.9;39.3;20170209094216;0;"";"2017-02-09 09:42:28.47147+00";11;;
0;270.8;100.7;0;0;0;23.4;0;0;0;504.5;273.2;1.634;1.722;1.721;9;14;13;0.566;54.793;0;19.9;19800106000302;0;"";"2017-02-09 09:42:07.957006+00";11;;
-0.4;259.5;223.2;0;1;1.9;11.4;51.423759;0;-0.367057;314.3;264.3;24.689;30.379;30.269;3;4;4;1.029;56.904;1.1;37.8;20170209094129;0;"";"2017-02-09 09:41:41.398235+00";11;;
-0.4;253.8;188.6;0;1;1.6;10.7;51.423771;0;-0.367057;274.8;255.5;6.94;8.44;8.415;3;4;4;1.016;56.914;0.9;39.4;20170209094119;0;"";"2017-02-09 09:41:31.342477+00";11;;
0;276.4;73.3;0;0;0;23.3;0;0;0;583.4;273.2;1.66;1.762;1.762;9;14;13;0.566;54.791;0;21.4;19800106000207;0;"";"2017-02-09 09:41:13.036343+00";11;;
-0.4;259.5;221.6;0;1;1.6;11.4;51.423759;0;-0.367057;310.3;259.5;24.359;29.743;29.629;2;3;3;1.061;56.909;0.9;37.8;20170209094032;0;"";"2017-02-09 09:40:44.289077+00";11;;
-0.4;255.5;184.5;0;1;1.6;10.7;51.423771;0;-0.367055;273.2;257.9;5.897;7.37;7.311;3;4;4;1.062;56.914;0.9;39.3;20170209094021;0;"";"2017-02-09 09:40:34.171593+00";11;;
0;278;18.5;0;0;0;23.3;0;0;0;810.7;274.8;33.79;41.673;41.595;3;5;5;0.566;54.771;0;21.2;19800106000112;0;"";"2017-02-09 09:40:18.064527+00";11;;
-0.4;261.9;220.8;0;1;1.6;11.3;51.423759;0;-0.367057;311.1;258.7;22.05;26.603;26.536;3;4;4;1.08;56.907;0.9;37.8;20170209093934;0;"";"2017-02-09 09:39:47.172463+00";11;;
-0.4;253.8;190.2;0;1;1.6;10.9;51.423771;0;-0.367053;275.6;255.5;6.094;7.688;7.63;3;4;4;1.023;56.912;0.9;39.2;20170209093924;0;"";"2017-02-09 09:39:37.134126+00";11;;
0;286.9;0;0;0;0;23.2;0;0;0;3300;271.6;0;0;0;8;12;11;0.643;35608.977;0;21.3;19800106000017;0;"";"2017-02-09 09:39:23.947603+00";11;;
-0.4;258.7;220;0;1;1.6;11.3;51.423763;0;-0.367058;313.5;256.3;22.735;27.1;27.018;2;3;3;1.056;56.909;0.9;37.8;20170209093837;0;"";"2017-02-09 09:38:50.057493+00";11;;
-0.4;253.8;195;0;1;1.5;10.8;51.423771;0;-0.367053;277.2;255.5;7.041;8.903;8.855;3;4;4;0.991;56.911;0.8;39.3;20170209093827;0;"";"2017-02-09 09:38:39.973413+00";11;;
-0.4;258.7;222.4;0;1;1.6;11.3;51.423763;0;-0.367058;313.5;259.5;22.25;26.583;26.521;3;4;4;1.041;56.907;0.9;37.8;20170209093740;0;"";"2017-02-09 09:37:52.987526+00";11;;
-0.4;252.2;195;0;1;1.5;10.9;51.423771;0;-0.367052;277.2;262.7;5.944;7.415;7.339;3;5;5;1.068;56.91;0.8;39.3;20170209093730;0;"";"2017-02-09 09:37:42.946782+00";11;;
-0.4;258.7;224;0;1;1.7;11.3;51.423763;0;-0.367058;315.1;260.3;23.893;28.219;28.135;3;4;4;1.011;56.909;0.9;37.8;20170209093643;0;"";"2017-02-09 09:36:55.865837+00";11;;
-0.4;255.5;196.6;0;1;1.6;10.8;51.423771;0;-0.367052;277.2;258.7;4.284;5.165;5.136;3;4;4;1.221;56.908;0.9;39.3;20170209093633;0;"";"2017-02-09 09:36:45.745082+00";11;;
-0.4;259.5;218.4;0;1;1.7;11.4;51.423763;0;-0.36706;311.9;257.9;24.274;28.996;28.905;3;4;4;1.05;56.908;0.9;37.8;20170209093546;0;"";"2017-02-09 09:35:58.714182+00";11;;
-0.4;251.4;190.2;0;1;1.6;10.9;51.423767;0;-0.36705;272.4;262.7;5.055;6.191;6.163;3;4;4;1.19;56.907;0.9;39.2;20170209093536;0;"";"2017-02-09 09:35:48.661355+00";11;;
-0.4;259.5;220.8;0;1;1.5;11.3;51.423763;0;-0.36706;310.3;258.7;22.931;27.07;27.01;2;3;3;1.058;56.912;0.9;37.8;20170209093449;0;"";"2017-02-09 09:35:01.691091+00";11;;
-0.4;251.4;194.2;0;1;1.4;10.9;51.423767;0;-0.367048;275.6;255.5;4.492;5.524;5.469;3;4;4;1.205;56.905;0.8;39.2;20170209093439;0;"";"2017-02-09 09:34:51.526843+00";11;;
-0.4;258.7;221.6;0;1;1.5;11.3;51.423763;0;-0.36706;314.3;257.1;23.762;28.598;28.529;3;4;4;1.06;56.908;0.9;37.8;20170209093352;0;"";"2017-02-09 09:34:04.598673+00";11;;
-0.4;257.9;191.8;0;1;1.4;10.9;51.423767;0;-0.367047;282.9;257.9;4.443;5.426;5.384;3;5;5;1.16;56.906;0.8;39.2;20170209093342;0;"";"2017-02-09 09:33:54.423579+00";11;;
-0.4;257.9;220;0;1;1.5;11.4;51.423763;0;-0.36706;311.1;262.7;22.457;27.289;27.108;3;4;4;1.047;56.913;0.9;37.8;20170209093255;0;"";"2017-02-09 09:33:07.433243+00";11;;
-0.4;252.2;188.6;0;1;1.4;11;51.423767;0;-0.367047;278;255.5;5.391;6.742;6.689;3;4;4;1.128;56.905;0.8;39.2;20170209093245;0;"";"2017-02-09 09:32:57.381908+00";11;;
-0.4;261.9;219.2;0;1;1.5;11.3;51.423763;0;-0.36706;311.9;257.1;24.091;28.986;28.914;3;4;4;1.037;56.908;0.9;37.8;20170209093158;0;"";"2017-02-09 09:32:10.336144+00";11;;
-0.4;253;188.6;0;1;1.4;10.8;51.423767;0;-0.367047;278.8;262.7;4.887;6.051;5.976;3;5;5;1.189;58.944;0.8;39.3;20170209093147;0;"";"2017-02-09 09:32:00.254761+00";11;;
-0.4;248.2;220;0;1;1.4;11.3;51.423763;0;-0.36706;313.5;258.7;24.305;28.91;28.843;3;4;4;1.033;56.905;0.8;37.8;20170209093100;0;"";"2017-02-09 09:31:13.218277+00";11;;
-0.4;253.8;193.4;0;1;1.3;10.9;51.423767;0;-0.367047;271.6;262.7;4.674;5.641;5.616;3;4;4;1.147;56.905;0.8;39.2;20170209093048;0;"";"2017-02-09 09:31:01.107175+00";11;;
-0.4;227.3;226.4;0;1;1.4;11.3;51.423763;0;-0.36706;309.5;259.5;23.795;29.034;28.963;2;3;3;1.053;56.906;0.8;37.8;20170209093003;0;"";"2017-02-09 09:30:16.138081+00";11;;
-0.4;258.7;190.2;0;1;1.3;10.8;51.423767;0;-0.367047;277.2;262.7;5.11;6.205;6.165;3;4;4;1.104;56.909;0.8;39.2;20170209092951;0;"";"2017-02-09 09:30:03.966731+00";11;;
-0.4;308.6;221.6;0;1;1.3;11.3;51.423763;0;-0.367058;303;259.5;21.109;25.202;25.135;3;4;4;1.111;56.903;0.8;37.8;20170209092906;0;"";"2017-02-09 09:29:19.047979+00";11;;
-0.4;254.7;187.8;0;1;1.4;10.8;51.423767;0;-0.367047;277.2;262.7;5.314;6.644;6.576;3;4;4;1.057;56.909;0.9;39.2;20170209092854;0;"";"2017-02-09 09:29:06.846516+00";11;;
-0.4;317.5;225.6;0;1;1.3;11.3;51.423763;0;-0.367058;304.6;256.3;20.526;23.813;23.776;3;4;4;1.117;56.902;0.8;37.8;20170209092809;0;"";"2017-02-09 09:28:21.914409+00";11;;
-0.4;253;197.4;0;1;1.4;10.9;51.423767;0;-0.367045;274;257.1;5.561;7.081;6.986;3;4;4;1.013;56.902;0.9;39.2;20170209092757;0;"";"2017-02-09 09:28:09.74534+00";11;;
-0.4;298.2;227.3;0;1;1.3;11.4;51.423767;0;-0.367058;308.6;257.1;18.684;22.115;22.031;2;3;3;1.148;56.905;0.8;37.8;20170209092712;0;"";"2017-02-09 09:27:24.836399+00";11;;
-0.4;254.7;193.4;0;1;1.5;10.9;51.423767;0;-0.367045;278.8;257.1;6.724;8.496;8.413;3;5;5;0.961;56.901;0.9;39.2;20170209092700;0;"";"2017-02-09 09:27:12.623535+00";11;;
-0.4;187;222.4;0;1;1.4;11.3;51.423767;0;-0.367058;305.4;263.5;20.039;23.934;23.851;3;4;4;1.123;56.902;0.9;37.8;20170209092615;0;"";"2017-02-09 09:26:27.7165+00";11;;
-0.4;257.9;193.4;0;1;1.3;10.9;51.423767;0;-0.367047;276.4;255.5;7.239;9.231;9.12;3;4;4;0.936;56.898;0.8;39.2;20170209092603;0;"";"2017-02-09 09:26:15.647245+00";11;;
-0.4;213.6;226.4;0;1;1.4;11.4;51.423767;0;-0.367057;303.8;260.3;20.198;24.467;24.401;3;4;4;1.141;56.902;0.8;37.8;20170209092518;0;"";"2017-02-09 09:25:30.630622+00";11;;
-0.4;257.1;194.2;0;1;1.3;10.9;51.423763;0;-0.367047;277.2;261.9;7.261;8.983;8.942;3;4;4;0.985;56.9;0.8;39.2;20170209092506;0;"";"2017-02-09 09:25:18.367381+00";11;;
-0.4;166.8;221.6;0;1;1.4;11.3;51.423767;0;-0.367057;304.6;260.3;23.836;29.421;29.342;3;4;4;1.078;56.899;0.9;37.8;20170209092421;0;"";"2017-02-09 09:24:33.74804+00";11;;
-0.4;255.5;189.4;0;1;1.3;10.8;51.423763;0;-0.367047;272.4;255.5;5.602;6.923;6.788;3;4;4;1.083;56.899;0.8;39.3;20170209092409;0;"";"2017-02-09 09:24:21.43677+00";11;;
-0.4;320.7;220.8;0;1;1.4;11.3;51.423767;0;-0.367057;305.4;263.5;23.141;28.081;27.976;2;3;3;1.038;56.902;0.8;37.8;20170209092324;0;"";"2017-02-09 09:23:36.385285+00";11;;
-0.4;257.9;184.5;0;1;1.3;10.8;51.423763;0;-0.367047;278.8;258.7;5.067;6.153;6.126;2;3;3;1.128;56.903;0.8;39.2;20170209092311;0;"";"2017-02-09 09:23:24.225786+00";11;;
-0.4;369.1;222.4;0;1;1.4;11.3;51.423767;0;-0.367055;302.2;261.9;20.211;23.94;23.886;2;3;3;1.111;56.894;0.9;37.8;20170209092227;0;"";"2017-02-09 09:22:39.295053+00";11;;
-0.4;259.5;186.2;0;1;1.4;10.9;51.423763;0;-0.367048;276.4;262.7;5.589;6.962;6.892;3;4;4;1.101;56.914;0.8;39.3;20170209092214;0;"";"2017-02-09 09:22:27.134345+00";11;;
-0.4;358.6;220.8;0;1;1.4;11.3;51.423767;0;-0.367055;299.8;258.7;21.584;26.337;26.259;3;4;4;1.1;56.894;0.9;37.8;20170209092129;0;"";"2017-02-09 09:21:42.257042+00";11;;
-0.4;253;193.4;0;1;1.3;5.4;51.423763;0;-0.367048;275.6;257.9;4.628;5.568;5.545;3;5;5;1.245;56.913;0.8;3296.4;20170209092117;0;"";"2017-02-09 09:21:30.027883+00";11;;
-0.4;245;223.2;0;1;1.4;11.3;51.423771;0;-0.367057;306.2;258.7;21.058;24.595;24.519;1;2;2;1.065;56.894;0.9;37.9;20170209092032;0;"";"2017-02-09 09:20:45.338463+00";11;;
-0.4;259.5;196.6;0;1;1.3;10.8;51.423763;0;-0.36705;270.8;262.7;4.43;5.474;5.421;3;5;5;1.235;56.911;0.8;39.3;20170209092020;0;"";"2017-02-09 09:20:32.905592+00";11;;
-0.4;296.6;220;0;1;1.4;11.3;51.423771;0;-0.367057;308.6;257.9;22.178;26.063;26.004;2;3;3;1.028;56.895;0.9;37.9;20170209091935;0;"";"2017-02-09 09:19:48.080325+00";11;;
-0.4;253;195;0;1;1.3;10.9;51.423763;0;-0.36705;273.2;257.1;3.836;5.019;4.851;3;4;4;1.325;56.911;0.8;39.2;20170209091923;0;"";"2017-02-09 09:19:35.817903+00";11;;
-0.4;300.6;223.2;0;1;1.3;11.3;51.423771;0;-0.367057;306.2;256.3;22.716;26.564;26.51;2;3;3;1.042;58.931;0.8;37.9;20170209091838;0;"";"2017-02-09 09:18:50.952079+00";11;;
-0.4;257.9;191;0;1;1.3;11;51.423763;0;-0.36705;272.4;263.5;4.422;5.388;5.363;3;5;5;1.162;56.911;0.8;39.3;20170209091826;0;"";"2017-02-09 09:18:38.67191+00";11;;
-0.4;260.3;220.8;0;1;1.3;11.3;51.423771;0;-0.367057;311.1;264.3;21.014;24.427;24.387;2;3;3;1.043;56.895;0.8;37.8;20170209091739;0;"";"2017-02-09 09:17:51.839833+00";11;;
-0.4;257.9;195;0;1;1.3;10.8;51.423763;0;-0.36705;275.6;257.1;5.614;6.774;6.747;3;4;4;1.099;56.91;0.8;39.2;20170209091729;0;"";"2017-02-09 09:17:41.566568+00";11;;
-0.4;261.9;222.4;0;1;1.3;11.4;51.423771;0;-0.367057;308.6;259.5;23.01;27.253;27.195;3;4;4;1;56.9;0.8;37.8;20170209091642;0;"";"2017-02-09 09:16:54.73846+00";11;;
-0.4;253;189.4;0;1;1.4;10.8;51.423763;0;-0.367048;276.4;262.7;4.947;6.21;6.062;3;4;4;1.144;56.903;0.9;39.2;20170209091632;0;"";"2017-02-09 09:16:44.510577+00";11;;
-0.4;257.9;217.6;0;1;1.2;11.4;51.423771;0;-0.367058;311.1;260.3;23.508;27.935;27.877;3;4;4;1.029;56.901;0.8;37.9;20170209091545;0;"";"2017-02-09 09:15:57.630282+00";11;;
-0.4;253;190.2;0;1;1.2;10.9;51.423763;0;-0.367048;271.6;257.1;4.626;5.638;5.595;2;3;3;1.187;56.906;0.8;39.2;20170209091535;0;"";"2017-02-09 09:15:47.346527+00";11;;
-0.4;261.1;220;0;1;1.4;11.3;51.423771;0;-0.367058;311.9;263.5;22.826;26.969;26.912;3;5;5;1.002;56.898;0.9;37.8;20170209091448;0;"";"2017-02-09 09:15:00.554203+00";11;;
-0.4;253;191.8;0;1;1.2;10.9;51.423763;0;-0.36705;282.9;255.5;4.81;5.876;5.843;3;4;4;1.143;56.903;0.8;39.2;20170209091437;0;"";"2017-02-09 09:14:50.229554+00";11;;
-0.4;257.9;222.4;0;1;1.3;11.4;51.423771;0;-0.367058;311.9;260.3;23.991;28.541;28.47;3;4;4;1.004;56.902;0.8;37.9;20170209091351;0;"";"2017-02-09 09:14:04.007577+00";11;;
-0.4;258.7;190.2;0;1;1.2;10.8;51.423763;0;-0.36705;276.4;262.7;4.823;6.13;5.976;3;4;4;1.114;56.9;0.8;39.2;20170209091340;0;"";"2017-02-09 09:13:53.554164+00";11;;
-0.4;257.9;220;0;1;1.3;11.3;51.423771;0;-0.367058;309.5;259.5;22.459;26.919;26.858;2;3;3;1.021;56.9;0.8;37.9;20170209091254;0;"";"2017-02-09 09:13:06.318261+00";11;;
-0.4;253.8;191;0;1;1.3;10.8;51.423763;0;-0.367052;274.8;262.7;5.515;6.901;6.836;3;5;5;1.059;56.899;0.8;39.2;20170209091243;0;"";"2017-02-09 09:12:56.030444+00";11;;
-0.4;258.7;218.4;0;1;1.3;11.3;51.423771;0;-0.367058;307;258.7;23.211;27.843;27.749;2;3;3;1.044;56.899;0.8;37.9;20170209091157;0;"";"2017-02-09 09:12:09.273982+00";11;;
-0.4;253;191;0;1;1.3;10.8;51.423763;0;-0.367052;270.8;257.9;5.613;6.747;6.717;3;4;4;1.032;56.9;0.8;39.2;20170209091146;0;"";"2017-02-09 09:11:58.932941+00";11;;
-0.4;257.9;227.3;0;1;1.5;11.3;51.423771;0;-0.367058;312.7;259.5;21.795;26.074;25.98;2;3;3;1.031;56.895;1;37.9;20170209091059;0;"";"2017-02-09 09:11:12.189848+00";11;;
-0.4;252.2;187;0;1;1.3;10.8;51.423763;0;-0.367052;274;255.5;5.697;7.343;7.151;2;3;3;1.066;56.898;0.8;39.3;20170209091049;0;"";"2017-02-09 09:11:01.839842+00";11;;
-0.4;261.1;219.2;0;1;1.5;11.3;51.423771;0;-0.367057;309.5;259.5;21.556;24.832;24.793;2;3;3;1.048;56.896;1;37.9;20170209091002;0;"";"2017-02-09 09:10:15.105062+00";11;;
-0.4;253;191;0;1;1.2;10.8;51.423759;0;-0.367052;274;255.5;5.053;6.19;6.133;3;5;5;1.106;56.902;0.8;39.2;20170209090952;0;"";"2017-02-09 09:10:04.736935+00";11;;
-0.4;261.1;222.4;0;1;1.5;11.3;51.423775;0;-0.367058;316.7;256.3;21.185;24.875;24.825;3;4;4;1.039;56.898;1;37.9;20170209090905;0;"";"2017-02-09 09:09:17.938202+00";11;;
-0.4;257.9;190.2;0;1;1.2;10.8;51.423759;0;-0.367053;275.6;254.7;5.819;7.238;7.164;2;3;3;1.076;56.901;0.8;39.2;20170209090855;0;"";"2017-02-09 09:09:07.632122+00";11;;
-0.4;261.1;223.2;0;1;1.6;11.3;51.423775;0;-0.367058;312.7;263.5;22.152;25.754;25.693;2;3;3;1.035;56.896;1;37.9;20170209090808;0;"";"2017-02-09 09:08:20.900213+00";11;;
-0.4;254.7;187.8;0;1;1.2;10.8;51.423759;0;-0.367053;275.6;258.7;5.315;6.692;6.547;3;4;4;1.129;56.902;0.8;39.2;20170209090758;0;"";"2017-02-09 09:08:10.538265+00";11;;
-0.4;261.1;220;0;1;1.6;11.3;51.423775;0;-0.367058;311.9;263.5;22.272;26.14;26.091;2;3;3;1.029;56.898;1;37.9;20170209090711;0;"";"2017-02-09 09:07:23.810442+00";11;;
-0.4;252.2;190.2;0;1;1.2;10.9;51.423759;0;-0.367053;270;263.5;4.905;6.18;6.122;3;5;5;1.137;56.902;0.8;39.3;20170209090701;0;"";"2017-02-09 09:07:13.44799+00";11;;
-0.4;258.7;221.6;0;1;1.6;11.2;51.423775;0;-0.367058;311.1;257.9;23.883;28.915;28.83;3;4;4;1.015;56.897;1;37.9;20170209090614;0;"";"2017-02-09 09:06:26.687124+00";11;;
-0.4;253.8;190.2;0;1;1.3;10.8;51.423759;0;-0.367053;277.2;257.9;4.83;5.864;5.839;3;4;4;1.154;56.902;0.8;39.3;20170209090604;0;"";"2017-02-09 09:06:16.320661+00";11;;
-0.4;260.3;221.6;0;1;1.6;11.4;51.423775;0;-0.367058;309.5;261.9;23.494;28.804;28.62;3;4;4;1.045;56.901;1.1;37.9;20170209090517;0;"";"2017-02-09 09:05:29.548859+00";11;;
